url,silo,page_type,template,funnel_stage,schema_type,has_faq,faq_count,trust_strip,reviewed_by_david,title,title_len,meta_desc_len,h1,in_sitemap
/find-an-accountant/pennsylvania/bookkeeping-services/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Pennsylvania Bookkeeping Services · TechBrot,44,152,"Pennsylvania bookkeeping services &mdash; clean books, same bookkeeper, every month.",yes
/find-an-accountant/pennsylvania/quickbooks-accountant/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Pennsylvania QuickBooks Accountant &amp; ProAdvisor · TechBrot,62,146,"Your Pennsylvania QuickBooks accountant &mdash; ProAdvisor expertise, Pennsylvania rules.",yes
/find-an-accountant/pennsylvania/quickbooks-cleanup/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Pennsylvania QuickBooks Cleanup &amp; Catch-Up · TechBrot,57,155,When QuickBooks itself is the problem.,yes
/find-an-accountant/pennsylvania/quickbooks-setup/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Pennsylvania QuickBooks Setup &amp; Implementation,50,150,Pennsylvania QuickBooks setup done right from day one.,yes
/find-an-accountant/pennsylvania/small-business-accountant/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Pennsylvania Small Business Accountant · TechBrot,49,150,"Your Pennsylvania small business accountant, starting with the books.",yes
/find-an-accountant/tennessee/,find-an-accountant,state-pillar,t-state-pillar,BOFU,Service,yes,9,badge,yes,Tennessee QuickBooks ProAdvisors &amp; Bookkeeping,50,164,QuickBooks ProAdvisors &amp; Bookkeeping for Tennessee Businesses.,yes
/find-an-accountant/tennessee/bookkeeping-services/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Tennessee Bookkeeping Services · TechBrot,41,152,"Tennessee bookkeeping services &mdash; clean books, same bookkeeper, every month.",yes
/find-an-accountant/tennessee/quickbooks-accountant/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Tennessee QuickBooks Accountant &amp; ProAdvisor · TechBrot,59,149,"Your Tennessee QuickBooks accountant &mdash; ProAdvisor expertise, Tennessee rules.",yes
/find-an-accountant/tennessee/quickbooks-cleanup/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Tennessee QuickBooks Cleanup &amp; Sales-Tax Fixes · TechBrot,61,162,When QuickBooks itself is the problem.,yes
/find-an-accountant/tennessee/quickbooks-setup/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Tennessee QuickBooks Setup &amp; Implementation,47,162,Tennessee QuickBooks setup done right from day one.,yes
/find-an-accountant/tennessee/small-business-accountant/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Tennessee Small Business Accountant · TechBrot,46,152,"Your Tennessee small business accountant, starting with the books.",yes
/find-an-accountant/texas/,find-an-accountant,state-pillar,t-state-pillar,BOFU,Service,yes,12,badge,yes,Texas QuickBooks ProAdvisors &amp; Bookkeeping · TechBrot,57,155,QuickBooks ProAdvisors &amp; Bookkeeping for Texas Businesses.,yes
/find-an-accountant/texas/bookkeeping-services/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,6,none,yes,Texas Bookkeeping Services · TechBrot,37,160,Texas bookkeeping that keeps the Comptroller&rsquo;s math clean.,yes
/find-an-accountant/texas/business-tax-problems/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,8,none,yes,Texas Business Tax Problems (Books First) · TechBrot,52,164,Most Texas &lsquo;tax problems&rsquo; start in the books.,yes
/find-an-accountant/texas/cities/,find-an-accountant,location-child,t-location,BOFU,CollectionPage,yes,6,none,yes,Texas Cities We Serve · Bookkeeping &amp; QuickBooks · TechBrot,63,156,A Texas bookkeeper for your city — and your city's economy.,yes
/find-an-accountant/texas/cities/austin/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,8,none,yes,Austin Bookkeeper &amp; QuickBooks Accountant · TechBrot,56,154,Austin bookkeeper &amp; QuickBooks accountant.,yes
/find-an-accountant/texas/cities/corpus-christi/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,8,none,yes,Corpus Christi Bookkeeper &amp; QuickBooks Accountant · TechBrot,64,159,Corpus Christi bookkeeper &amp; QuickBooks accountant.,yes
/find-an-accountant/texas/cities/dallas/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,8,none,yes,Dallas Bookkeeper &amp; QuickBooks Accountant · TechBrot,56,152,Dallas bookkeeper &amp; QuickBooks accountant.,yes
/find-an-accountant/texas/cities/el-paso/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,8,none,yes,El Paso Bookkeeper &amp; QuickBooks Accountant · TechBrot,57,160,El Paso bookkeeper &amp; QuickBooks accountant.,yes
/find-an-accountant/texas/cities/fort-worth/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,8,none,yes,Fort Worth Bookkeeper &amp; QuickBooks Accountant · TechBrot,60,157,Fort Worth bookkeeper &amp; QuickBooks accountant.,yes
/find-an-accountant/texas/cities/houston/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,8,none,yes,Houston Bookkeeper &amp; QuickBooks Accountant · TechBrot,57,161,Houston bookkeeper &amp; QuickBooks accountant.,yes
/find-an-accountant/texas/cities/killeen/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,8,none,yes,Killeen Bookkeeper &amp; QuickBooks Accountant · TechBrot,57,150,Killeen bookkeeper &amp; QuickBooks accountant.,yes
/find-an-accountant/texas/cities/laredo/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,9,none,yes,Laredo Bookkeeper &amp; QuickBooks Accountant · TechBrot,56,154,Laredo bookkeeper &amp; QuickBooks accountant.,yes
/find-an-accountant/texas/cities/lubbock/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,9,none,yes,Lubbock Bookkeeper &amp; QuickBooks Accountant · TechBrot,57,160,Lubbock bookkeeper &amp; QuickBooks accountant.,yes
/find-an-accountant/texas/cities/plano/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,8,none,yes,Plano Bookkeeper &amp; QuickBooks Accountant · TechBrot,55,156,Plano bookkeeper &amp; QuickBooks accountant.,yes
/find-an-accountant/texas/cities/san-antonio/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,8,none,yes,San Antonio Bookkeeper &amp; QuickBooks Accountant · TechBrot,61,160,San Antonio bookkeeper &amp; QuickBooks accountant.,yes
/find-an-accountant/texas/cleanup-bookkeeping/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,6,none,yes,Texas Cleanup &amp; Catch-Up Bookkeeping · TechBrot,51,150,Months &mdash; or years &mdash; behind on the books? We&rsquo;ll catch you up.,yes
/find-an-accountant/texas/franchise-tax-help/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,6,none,yes,Texas Franchise (Margin) Tax Help · TechBrot,44,155,"The Texas franchise tax, tracked in your books all year.",yes
/find-an-accountant/texas/industries/,find-an-accountant,location-child,t-location,BOFU,CollectionPage,yes,6,none,yes,Texas Industry-Specific Accounting · TechBrot,45,160,"Texas accounting, built for your industry.",yes
/find-an-accountant/texas/industries/construction/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,7,none,yes,Texas Construction Accounting &amp; Job Costing · TechBrot,58,160,Texas construction accounting that knows which job made money.,yes
/find-an-accountant/texas/industries/healthcare/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,7,none,yes,Texas Healthcare &amp; Medical Practice Accounting · TechBrot,61,155,Texas medical-practice accounting that reconciles what you&rsquo;re actually paid.,yes
/find-an-accountant/texas/industries/manufacturing/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,7,none,yes,Texas Manufacturing Accounting &amp; Cost Accounting · TechBrot,63,165,Texas manufacturing accounting that knows your true unit cost.,yes
/find-an-accountant/texas/industries/professional-services/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,7,none,yes,Texas Professional Services &amp; Law Firm Accounting · TechBrot,64,162,Texas professional-services accounting that shows which work pays.,yes
/find-an-accountant/texas/industries/real-estate/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,7,none,yes,Texas Real Estate Accounting &amp; Bookkeeping · TechBrot,57,161,Texas real estate accounting that keeps every entity straight.,yes
/find-an-accountant/texas/industries/trucking/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,7,none,yes,Texas Trucking &amp; Transportation Accounting · TechBrot,57,154,Texas trucking accounting that knows your cost per mile.,yes
/find-an-accountant/texas/monthly-bookkeeping/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,6,none,yes,Texas Monthly Bookkeeping · TechBrot,36,160,Monthly bookkeeping that closes the books every month.,yes
/find-an-accountant/texas/pricing/,find-an-accountant,location-child,t-prose,BOFU,Service,yes,6,badge,yes,Texas Bookkeeping &amp; QuickBooks Pricing · TechBrot,53,146,Fixed-fee Texas pricing — written scope before any work.,yes
/find-an-accountant/texas/quickbooks-accountant/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,8,none,yes,Texas QuickBooks Accountant &amp; ProAdvisor · TechBrot,55,155,"Your Texas QuickBooks accountant &mdash; ProAdvisor expertise, Texas rules.",yes
/find-an-accountant/texas/quickbooks-cleanup/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,7,none,yes,Texas QuickBooks Cleanup · TechBrot,35,150,"Texas QuickBooks cleanup, back to CPA-ready.",yes
/find-an-accountant/texas/quickbooks-error-fixes/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,6,none,yes,Texas QuickBooks Error Fixes · TechBrot,39,157,"Texas QuickBooks errors, traced to the root and fixed.",yes
/find-an-accountant/texas/quickbooks-migration/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,6,none,yes,Texas QuickBooks Migration · TechBrot,37,153,Texas QuickBooks migration without losing your history.,yes
/find-an-accountant/texas/quickbooks-reconciliation/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,6,none,yes,Texas QuickBooks Reconciliation · TechBrot,42,139,Texas QuickBooks reconciliation that actually ties.,yes
/find-an-accountant/texas/quickbooks-setup/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,7,none,yes,Texas QuickBooks Setup · TechBrot,33,156,"Texas QuickBooks setup, done right the first time.",yes
/find-an-accountant/texas/quickbooks-training/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,6,none,yes,Texas QuickBooks Training · TechBrot,36,157,"QuickBooks training for your Texas team, done your way.",yes
/find-an-accountant/texas/sales-tax-help/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,6,none,yes,Texas Sales Tax Help in QuickBooks · TechBrot,45,158,"Texas sales tax, set up right and reconciled every month.",yes
/find-an-accountant/texas/small-business-accountant/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,7,none,yes,Texas Small Business Accountant · TechBrot,42,161,A small business accountant who actually knows Texas.,yes
/find-an-accountant/texas/speak-to-a-proadvisor/,find-an-accountant,location-child,t-triage,BOFU,Service,yes,8,none,yes,Speak to a Texas QuickBooks ProAdvisor · TechBrot,49,147,"Speak to a Texas QuickBooks ProAdvisor &mdash; free, no sales pitch.",yes
/find-an-accountant/texas/urgent-bookkeeping/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,6,none,yes,Texas Urgent &amp; Fast-Turnaround Bookkeeping · TechBrot,57,156,A Texas deadline looming and the books not ready? Call us.,yes
/find-an-accountant/texas/virtual-bookkeeper/,find-an-accountant,location-child,t-location-child,BOFU,Service,yes,6,none,yes,Texas Virtual Bookkeeper · TechBrot,35,158,"A virtual bookkeeper for Texas &mdash; same expert, every month, anywhere in the state.",yes
/find-an-accountant/virginia/,find-an-accountant,state-pillar,t-state-pillar,BOFU,Service,yes,9,badge,yes,Virginia QuickBooks ProAdvisors &amp; Bookkeeping,49,146,QuickBooks ProAdvisors &amp; Bookkeeping for Virginia Businesses.,yes
/find-an-accountant/virginia/bookkeeping-services/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Virginia Bookkeeping Services · TechBrot,40,155,"Virginia bookkeeping services &mdash; clean books, same bookkeeper, every month.",yes
/find-an-accountant/virginia/quickbooks-accountant/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Virginia QuickBooks Accountant &amp; ProAdvisor · TechBrot,58,153,"Your Virginia QuickBooks accountant &mdash; ProAdvisor expertise, Virginia rules.",yes
/find-an-accountant/virginia/quickbooks-cleanup/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Virginia QuickBooks Cleanup &amp; Catch-Up · TechBrot,53,154,When QuickBooks itself is the problem.,yes
/find-an-accountant/virginia/quickbooks-setup/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Virginia QuickBooks Setup &amp; Implementation,46,153,Virginia QuickBooks setup done right from day one.,yes
/find-an-accountant/virginia/small-business-accountant/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Virginia Small Business Accountant · TechBrot,45,145,"Your Virginia small business accountant, starting with the books.",yes
/find-an-accountant/washington/,find-an-accountant,state-pillar,t-state-pillar,BOFU,Service,yes,9,badge,yes,Washington QuickBooks ProAdvisors &amp; Bookkeeping,51,171,QuickBooks ProAdvisors &amp; Bookkeeping for Washington Businesses.,yes
/find-an-accountant/washington/bookkeeping-services/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Washington Bookkeeping Services · TechBrot,42,157,"Washington bookkeeping services &mdash; clean books, same bookkeeper, every month.",yes
/find-an-accountant/washington/quickbooks-accountant/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Washington QuickBooks Accountant &amp; ProAdvisor · TechBrot,60,158,"Your Washington QuickBooks accountant &mdash; ProAdvisor expertise, Washington rules.",yes
/find-an-accountant/washington/quickbooks-cleanup/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Washington QuickBooks Cleanup &amp; B&amp;O Fixes · TechBrot,60,160,When QuickBooks itself is the problem.,yes
/find-an-accountant/washington/quickbooks-setup/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Washington QuickBooks Setup &amp; Implementation,48,169,Washington QuickBooks setup done right from day one.,yes
/find-an-accountant/washington/small-business-accountant/,find-an-accountant,location-child,t-money,BOFU,Service,yes,7,badge,yes,Washington Small Business Accountant · TechBrot,47,155,"Your Washington small business accountant, starting with the books.",yes
/frameworks/,frameworks,hub,t-hub,MOFU,CollectionPage,no,0,none,no,TechBrot Frameworks · How We Diagnose the Work,46,153,How we name and diagnose the work.,yes
/frameworks/compounding-reconciliation-drift/,frameworks,framework,t-guide,TOFU,DefinedTerm,yes,8,none,no,Compounding Reconciliation Drift · TechBrot Framework,53,163,Compounding Reconciliation Drift,yes
/frameworks/historical-accounting-debt/,frameworks,framework,t-guide,TOFU,DefinedTerm,yes,8,none,no,Historical Accounting Debt — TechBrot Framework · TechBrot,58,160,Historical Accounting Debt,yes
/frameworks/migration-integrity-protocol/,frameworks,framework,t-guide,TOFU,DefinedTerm,yes,8,none,no,Migration Integrity Protocol · QuickBooks Framework,51,142,Migration Integrity Protocol,yes
/frameworks/techbrot-setup-protocol/,frameworks,framework,t-guide,TOFU,DefinedTerm,yes,8,none,no,TechBrot Setup Protocol · QuickBooks Setup Framework,52,156,TechBrot Setup Protocol,yes
/glossary/,glossary,faq-hub,t-hub,TOFU,CollectionPage,no,0,none,no,Accounting &amp; QuickBooks Glossary — Plain-English Terms,58,151,The accounting &amp; QuickBooks glossary.,yes
/glossary/1099-nec/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Form 1099-NEC: Reporting Contractor Pay,39,159,Form 1099-NEC,yes
/glossary/1099-vs-w2/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,1099 vs. W-2: Worker Classification · TechBrot,46,159,1099 vs. W-2,yes
/glossary/accounts-payable/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Accounts Payable (AP): What Your Business Owes,46,154,Accounts payable,yes
/glossary/accounts-receivable/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Accounts Receivable (AR): Money Owed to You,43,154,Accounts receivable,yes
/glossary/accrual-vs-cash-basis-accounting/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Accrual vs. Cash Basis Accounting · TechBrot,44,155,Accrual vs. cash basis accounting,yes
/glossary/accrued-expenses/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Accrued Expenses: Incurred but Not Yet Paid,43,159,Accrued expenses,yes
/glossary/amortization/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Amortization: Spreading a Cost Over Time,40,157,Amortization,yes
/glossary/audit-trail/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Audit Trail in QuickBooks: The Change Log,41,158,Audit trail,yes
/glossary/balance-sheet/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,"Balance Sheet: Assets, Liabilities &amp; Equity",47,157,Balance sheet,yes
/glossary/bank-feeds/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Bank Feeds in QuickBooks: Auto-Import · TechBrot,48,159,Bank feeds,yes
/glossary/bank-reconciliation/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,yes,6,none,no,Bank Reconciliation: Match Books to Bank · TechBrot,51,160,Bank reconciliation,yes
/glossary/bookkeeping-vs-accounting/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Bookkeeping vs. Accounting: The Difference,42,154,Bookkeeping vs. accounting,yes
/glossary/cash-flow-statement/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Cash Flow Statement: Where Cash Moved · TechBrot,48,155,Cash flow statement,yes
/glossary/catch-up-bookkeeping/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Catch-Up Bookkeeping: Get Behind Books Current,46,158,Catch-up bookkeeping,yes
/glossary/certified-quickbooks-proadvisor/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,yes,6,none,no,Certified QuickBooks ProAdvisor: What It Means,46,160,Certified QuickBooks ProAdvisor,yes
/glossary/chart-of-accounts/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Chart of Accounts: How Your Books Are Organized,47,159,Chart of accounts,yes
/glossary/class-tracking/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Class Tracking in QuickBooks · TechBrot,39,163,Class tracking,yes
/glossary/cost-of-goods-sold/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Cost of Goods Sold (COGS): Direct Costs · TechBrot,50,160,Cost of goods sold,yes
/glossary/deferred-revenue/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Deferred Revenue: Paid Before You Deliver,41,158,Deferred revenue,yes
/glossary/depreciation/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Depreciation: Spreading an Asset’s Cost · TechBrot,50,156,Depreciation,yes
/glossary/double-entry-accounting/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Double-Entry Accounting: Debits &amp; Credits · TechBrot,56,152,Double-entry accounting,yes
/glossary/ein/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,EIN: Your Business Federal Tax ID · TechBrot,44,151,Employer Identification Number (EIN),yes
/glossary/estimated-taxes/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Estimated Taxes: Pay-As-You-Go Payments,39,158,Estimated taxes,yes
/glossary/fiscal-year/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Fiscal Year: Your 12-Month Accounting Period,44,156,Fiscal year,yes
/glossary/fixed-assets/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Fixed Assets: Long-Lived Property You Use,41,159,Fixed assets,yes
/glossary/fractional-cfo/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Fractional CFO: Part-Time Financial Leadership,46,158,Fractional CFO,yes
/glossary/general-ledger/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,General Ledger: The Master Record · TechBrot,44,157,General ledger,yes
/glossary/gross-margin/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Gross Margin: Profit Per Sales Dollar · TechBrot,48,153,Gross margin,yes
/glossary/journal-entry/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Journal Entry: The Record of a Transaction,42,156,Journal entry,yes
/glossary/memorized-transaction/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Memorized Transaction in QuickBooks · TechBrot,46,152,Memorized transaction,yes
/glossary/month-end-close/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Month-End Close: Finalizing the Books · TechBrot,48,160,Month-end close,yes
/glossary/net-income/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Net Income: The Bottom Line · TechBrot,38,157,Net income,yes
/glossary/opening-balance/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Opening Balance: Where an Account Starts · TechBrot,51,157,Opening balance,yes
/glossary/operating-expenses/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Operating Expenses (OpEx): Cost to Run · TechBrot,49,157,Operating expenses,yes
/glossary/owners-draw/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Owner’s Draw: Taking Money Out · TechBrot,41,153,Owner&rsquo;s draw,yes
/glossary/owners-equity/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Owner’s Equity: The Owner’s Stake · TechBrot,44,157,Owner&rsquo;s equity,yes
/glossary/payroll-liabilities/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Payroll Liabilities: What You Owe the Agencies,46,158,Payroll liabilities,yes
/glossary/prepaid-expenses/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,"Prepaid Expenses: Paid Ahead, Used Later",40,158,Prepaid expenses,yes
/glossary/profit-and-loss-statement/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Profit and Loss Statement (P&amp;L) · TechBrot,46,163,Profit and loss statement,yes
/glossary/retained-earnings/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Retained Earnings: Profit the Business Kept,43,154,Retained earnings,yes
/glossary/sales-tax-nexus/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,yes,6,none,no,Sales Tax Nexus: When You Must Collect · TechBrot,49,160,Sales tax nexus,yes
/glossary/trial-balance/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Trial Balance: Do Debits Equal Credits? · TechBrot,50,156,Trial balance,yes
/glossary/undeposited-funds/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Undeposited Funds: The QuickBooks Holding Account,49,155,Undeposited Funds,yes
/glossary/w-9-form/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Form W-9: Collect a Vendor’s Tax ID · TechBrot,46,153,Form W-9,yes
/glossary/working-capital/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Working Capital: Your Short-Term Cushion,40,156,Working capital,yes
/glossary/write-off/,glossary,glossary-term,t-glossary,TOFU,DefinedTerm,no,0,none,no,Write-Off: Removing What Has No Value,37,160,Write-off,yes
/legal/disclaimer/,legal,legal,t-prose,MOFU,WebPage,no,0,none,no,"Disclaimer · Scope, Trademark &amp; Independence · TechBrot",59,154,Disclaimer,yes
/legal/dpa/,legal,legal,t-prose,MOFU,WebPage,no,0,none,no,Data Processing Terms · How We Handle Client Data · TechBrot,60,148,Data Processing Terms,yes
/legal/privacy-policy/,legal,legal,t-prose,MOFU,WebPage,no,0,none,no,Privacy Policy · How TechBrot Handles Your Data · TechBrot,58,144,Privacy Policy,yes
/legal/terms/,legal,legal,t-prose,MOFU,WebPage,no,0,none,no,Terms of Service · Website Use &amp; Conditions · TechBrot,58,136,Terms of Service,yes
/partners/,partners,prose,t-prose,MOFU,FAQPage,yes,19,none,yes,For Independent ProAdvisors · Join TechBrot,43,138,Your practice. Our platform. The economics of both.,yes
/partners/faq/,partners,faq-hub,t-prose,TOFU,CollectionPage,yes,7,none,yes,Operator Network FAQ: For Certified ProAdvisors · TechBrot,58,154,"The operator network, answered.",yes
/platforms/,platforms,hub,t-hub,MOFU,CollectionPage,yes,8,badge,no,Platforms We&#39;re Certified On · TechBrot,43,164,The platforms we're certified on.,yes
/platforms/quickbooks/,platforms,prose,t-prose,MOFU,Service,yes,8,none,no,QuickBooks: Our Platform Certification · TechBrot,49,207,QuickBooks: our primary platform certification.,yes
/pricing/,pricing,pricing,t-prose,BOFU,Service,yes,7,badge,no,Fixed-Fee Bookkeeping &amp; QuickBooks Pricing · TechBrot,57,150,Fixed-fee pricing. Written scope before any work.,yes
/pricing/bookkeeping/,pricing,pricing,t-prose,BOFU,Service,yes,8,badge,no,Monthly Bookkeeping Cost · Fixed-Fee Tiers,42,160,"Monthly bookkeeping pricing, by the tier.",yes
/pricing/cfo/,pricing,pricing,t-prose,BOFU,Service,yes,8,badge,no,Fractional CFO Cost &amp; Pricing · TechBrot,44,156,"Fractional CFO pricing. A senior retainer, scoped to the work.",yes
/pricing/cleanup/,pricing,pricing,t-prose,BOFU,Service,yes,8,badge,no,Bookkeeping Cleanup &amp; Catch-Up Cost · TechBrot,50,150,What cleanup and catch-up actually cost.,yes
/pricing/payroll/,pricing,pricing,t-prose,BOFU,Service,yes,8,badge,no,Payroll Management Cost — Fixed Monthly Fee · TechBrot,54,153,"What payroll management costs, and what drives the fee.",yes
/pricing/quickbooks-setup/,pricing,pricing,t-prose,BOFU,Service,yes,8,badge,no,"QuickBooks Setup Cost · Fixed Fee $750–$5,000+",46,149,What a QuickBooks setup costs &mdash; and what moves the number.,yes
/quickbooks/,quickbooks,hub,t-hub,MOFU,Service,yes,10,badge,no,QuickBooks ProAdvisor Services for Small Businesses,51,140,Independent ProAdvisor services across the full QuickBooks stack.,yes
/quickbooks/bookkeeping-services/,quickbooks,prose,t-prose,MOFU,Service,yes,7,badge,no,QuickBooks Bookkeeping Services by a Certified ProAdvisor,57,150,"Your bookkeeping, done inside your own QuickBooks file.",yes
/quickbooks/cleanup/,quickbooks,money/service,t-money,BOFU,Service,yes,7,badge,yes,QuickBooks File Cleanup by Certified ProAdvisors · TechBrot,59,150,When QuickBooks itself is the problem.,yes
/quickbooks/cleanup/accountant-review/,quickbooks,prose,t-prose,MOFU,Service,yes,8,badge,yes,QuickBooks File Review: Honest Second Opinion,45,157,A ProAdvisor review of your QuickBooks file &mdash; an honest second opinion.,yes
/quickbooks/cleanup/after-prior-bookkeeper/,quickbooks,prose,t-prose,MOFU,Service,yes,8,badge,yes,QuickBooks Cleanup After a Prior Bookkeeper · TechBrot,54,151,QuickBooks cleanup after a prior bookkeeper.,yes
/quickbooks/cleanup/before-monthly-bookkeeping/,quickbooks,prose,t-prose,MOFU,Service,yes,8,badge,yes,QuickBooks Cleanup Before Monthly Bookkeeping,45,157,QuickBooks cleanup before monthly bookkeeping: why it comes first.,yes
/quickbooks/cleanup/cleanup-vs-reconciliation/,quickbooks,prose,t-prose,MOFU,Service,yes,8,badge,yes,QuickBooks Cleanup vs Reconciliation: Which You Need,52,152,QuickBooks cleanup vs reconciliation: which do you need?,yes
